Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
Opp-002580,Acct-001283,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511622,Atlanta,245 Booker Ave,Fayetteville,GA,30215,,Not on Zayo Network
Opp-002580,Acct-001283,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511623,Atlanta,205 Lafayette Ave,Fayetteville,GA,30214,,Not on Zayo Network
Opp-002580,Acct-001283,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511624,Atlanta,939 Goza Rd,Fayetteville,GA,30215,,Not on Zayo Network
Opp-002581,Acct-000079,1 - Working,false,false,2/7/17,,,New Service,IP Services,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-002582,Acct-000616,Closed - Lost,true,false,1/10/17,24,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
Opp-002583,Acct-000180,Closed - Lost,true,false,2/7/17,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-268581,Atlanta,1130 Dahlonega Hwy,Cumming,GA,30040,53888.91,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-269881,Atlanta,8135 Majors Rd,Cumming,GA,30041,17924.52,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-269883,Atlanta,8145 Majors Rd,Cumming,GA,30041,17954.73,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-270388,Atlanta,1616 Canton Hwy,Cumming,GA,30040,49525.11,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-277934,Atlanta,6205 Old Atlanta Rd,Suwanee,GA,30024,7527.71,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-277953,Atlanta,805 Nichols Rd,Suwanee,GA,30024,12679.9,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-277986,Atlanta,600 James Burgess Rd,Suwanee,GA,30024,24654,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278700,Atlanta,2555 Echols Rd,Cumming,GA,30041,36581.5,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278692,Atlanta,3635 Coal Mountain Dr,Cumming,GA,30028,70734.94,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278697,Atlanta,3740 Melody Mizer Ln,Cumming,GA,30041,22137.42,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278693,Atlanta,2980 Vaughan Dr,Cumming,GA,30041,2890.92,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278698,Atlanta,520 Tribble Gap Rd,Cumming,GA,30040,46179.28,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278699,Atlanta,3655 Castleberry Rd,Cumming,GA,30040,34667.94,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278701,Atlanta,2565 Echols Rd,Cumming,GA,30041,36555.5,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278695,Atlanta,3455 Coal Mountain Dr,Cumming,GA,30028,70232,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278702,Atlanta,2800 Holtzclaw Rd,Cumming,GA,30041,61910.42,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278760,Atlanta,7465 Wallace Tatum Rd,Cumming,GA,30028,65664.77,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278771,Atlanta,610 James Burgess Rd,Suwanee,GA,30024,24649.98,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278812,Atlanta,6945 Keith Bridge Rd,Gainesville,GA,30506,94263.69,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278797,Atlanta,1994 Peachtree Pkwy,Cumming,GA,30041,10063.38,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278799,Atlanta,4805 Atlanta Hwy,Alpharetta,GA,30004,16726.01,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278810,Atlanta,6240 Post Rd,Cumming,GA,30040,24005.53,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278795,Atlanta,3777 Samples Rd,Cumming,GA,30041,38180.77,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278802,Atlanta,6200 Dahlonega Hwy,Cumming,GA,30028,87580.95,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278811,Atlanta,4155 Drew Rd,Cumming,GA,30040,36647.48,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278805,Atlanta,3645 Coal Mountain Dr,Cumming,GA,30028,70774.3,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278815,Atlanta,6800 Little Mill Rd,Cumming,GA,30041,75913.61,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278807,Atlanta,585 Peachtree Pkwy,Cumming,GA,30041,19831.14,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278808,Atlanta,4670 Windermere Pkwy,Cumming,GA,30041,13730.71,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-278809,Atlanta,6280 Post Rd,Cumming,GA,30040,24293.6,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511630,Atlanta,1180 Chamblee Gap Rd,Cumming,GA,30040,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511628,Atlanta,7745 Majors Rd,Cumming,GA,30041,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511635,Atlanta,441 Canton Rd,Cumming,GA,30040,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511629,Atlanta,120 Dahlonega Hwy,Cumming,GA,30040,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511631,Atlanta,131 Elm St,Cumming,GA,30040,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511625,Atlanta,136 Elm St,Cumming,GA,30040,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511632,Atlanta,1670 James Burgess Rd,Suwanee,GA,30024,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511626,Atlanta,175 Martin Dr,Alpharetta,GA,30004,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511633,Atlanta,3710 Matt Hwy,Cumming,GA,30028,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511627,Atlanta,625 James Rd,Alpharetta,GA,30004,,Not on Zayo Network
Opp-002584,Acct-001284,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511634,Atlanta,3591 Old Atlanta Rd,Suwanee,GA,30024,,Not on Zayo Network
Opp-002585,Acct-000661,5 - Accepted,true,true,1/10/17,36,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-002585,Acct-000661,5 - Accepted,true,true,1/10/17,36,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network
Opp-002586,Acct-000053,1 - Working,false,false,2/7/17,,,New Service,Ethernet,Bldg-060344,Atlanta,175 Townpark Dr NW,Kennesaw,GA,30144,1274.92,On Zayo Network
Opp-002587,Acct-000281,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
Opp-002587,Acct-000281,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511204,Dallas,E Parkerville Rd/South Hampton,Desoto,TX,75115,131.2,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252408,Atlanta,353 N Ola Rd,McDonough,GA,30252,118966.58,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252353,Atlanta,159 Mitchell Rd,Hampton,GA,30228,66995.67,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252350,Atlanta,603 Walker Dr,Locust Grove,GA,30248,102687.51,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252351,Atlanta,2075 Hampton Locust Grove Rd,Locust Grove,GA,30248,103534.24,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252352,Atlanta,533 Old Conyers Rd,Stockbridge,GA,30281,52018.96,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252365,Atlanta,1151 Old Conyers Rd,Stockbridge,GA,30281,56982.93,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252381,Atlanta,3275 S Ola Rd,Locust Grove,GA,30248,138204.2,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252382,Atlanta,830 Moseley Dr,Stockbridge,GA,30281,69175.14,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252383,Atlanta,800 Moseley Dr,Stockbridge,GA,30281,69088.6,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252398,Atlanta,357 N Ola Rd,McDonough,GA,30252,118615.66,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252384,Atlanta,820 Moseley Dr,Stockbridge,GA,30281,68983.11,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252399,Atlanta,199 E Lake Rd,McDonough,GA,30252,84483.72,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252400,Atlanta,425 Peach Dr,McDonough,GA,30253,70764.05,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252406,Atlanta,278 N Ola Rd,McDonough,GA,30252,121566.77,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252401,Atlanta,401 Tomlinson St,McDonough,GA,30253,96711.54,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252402,Atlanta,166 Holly Smith Dr,McDonough,GA,30253,96563.34,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252409,Atlanta,1550 Stroud Rd,McDonough,GA,30252,139393.29,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252403,Atlanta,841 Brannan Rd,McDonough,GA,30253,75415.18,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252411,Atlanta,225 Coan Dr,McDonough,GA,30252,115591.27,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252412,Atlanta,1655 New Hope Rd,Locust Grove,GA,30248,133591.16,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252413,Atlanta,575 Walker Dr,Locust Grove,GA,30248,103051.27,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252414,Atlanta,551 Highway 81 W,McDonough,GA,30253,88665.17,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252422,Atlanta,295 Tunis Rd,McDonough,GA,30253,69460.65,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252424,Atlanta,120 E Lake Rd,McDonough,GA,30252,83951.23,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252433,Atlanta,10 Central Ave,Hampton,GA,30228,85255.19,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252465,Atlanta,3315 S Ola Rd,Locust Grove,GA,30248,138247.3,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252444,Atlanta,2450 Mount Carmel Rd,Hampton,GA,30228,72181.13,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252439,Atlanta,301 Tunis Rd,McDonough,GA,30253,69553.12,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252440,Atlanta,210 E Lake Rd,McDonough,GA,30252,85584.97,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252446,Atlanta,1000 Academic Pkwy,Locust Grove,GA,30248,111651.71,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252441,Atlanta,1180 Leguin Mill Rd,Locust Grove,GA,30248,128678.7,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252448,Atlanta,149 Mitchell Rd,Hampton,GA,30228,66623.59,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252449,Atlanta,147 Tye St,Stockbridge,GA,30281,52344.49,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252450,Atlanta,50 Austin Rd,Stockbridge,GA,30281,58985.85,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252457,Atlanta,175 Monarch Village Way,Stockbridge,GA,30281,49248.99,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252451,Atlanta,100 Austin Rd,Stockbridge,GA,30281,58972.99,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252459,Atlanta,2825 Highway 20 E,McDonough,GA,30252,100323.01,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252452,Atlanta,1201 Old Conyers Rd,Stockbridge,GA,30281,56981.49,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252460,Atlanta,155 Mitchell Rd,Hampton,GA,30228,66839.96,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252453,Atlanta,458 Fairview Rd,Stockbridge,GA,30281,44841.99,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252454,Atlanta,1309 Jodeco Rd,Stockbridge,GA,30281,61127.78,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-252466,Atlanta,150 Reagan Rd,Stockbridge,GA,30281,76290.64,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-385107,Atlanta,33 N Zack Hinton Pkwy,McDonough,GA,30253,97143.38,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511641,Atlanta,109 Lee St,Stockbridge,GA,30281,,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511636,Atlanta,795 Hampton Locust Grove Rd,Hampton,GA,30228,,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511644,Atlanta,2200 McDonough Pkwy,McDonough,GA,30253,,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511637,Atlanta,799 Hampton Rd,Hampton,GA,30228,,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511638,Atlanta,115 Liberty Industrial Pkwy,Locust Grove,GA,30248,,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511639,Atlanta,1712 Griffen Rd,Locust Grove,GA,30248,,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511640,Atlanta,354 N Ola Rd,McDonough,GA,30252,,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511642,Atlanta,803 Hampton Rd,Hampton,GA,30228,,Not on Zayo Network
Opp-002588,Acct-001285,1 - Working,false,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511643,Atlanta,180 Old McDonogh Rd,McDonough,GA,30253,,Not on Zayo Network
Opp-002589,Acct-001286,1 - Working,false,false,2/7/17,,,New Service,IP Services,Bldg-061697,Atlanta,175 Chastain Meadows Ct NW,Kennesaw,GA,30144,1487.4,Not on Zayo Network
Opp-002590,Acct-000745,3 - Committed,false,false,2/7/17,36,,New Service,IP Services,Bldg-131279,Atlanta,1865 McFarland Pkwy,Alpharetta,GA,30005,442.8,On Zayo Network
Opp-002591,Acct-000180,Closed - Lost,true,false,2/7/17,,,New Service,Ethernet,Bldg-131995,Dallas,900 Venture Dr,Allen,TX,75013,23143.57,Not on Zayo Network
Opp-002592,Acct-000296,2 - Best Case,false,false,2/7/17,24,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network
Opp-002593,Acct-000571,1 - Working,false,false,2/7/17,24,,New Service,IP Services,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
Opp-002593,Acct-000571,1 - Working,false,false,2/7/17,24,,New Service,IP Services,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-002594,Acct-000296,5 - Accepted,true,true,1/10/17,36,,New Service,Wavelengths - Metro,Bldg-223929,Denver,8675 Concord Center Dr,Englewood,CO,80112,234.79,On Zayo Network
Opp-002594,Acct-000296,5 - Accepted,true,true,1/10/17,36,,New Service,Wavelengths - Metro,Bldg-231763,Denver,6116 E Warren Ave,Denver,CO,80222,344.99,On Zayo Network
Opp-002595,Acct-000180,Closed - Lost,true,false,2/7/17,36,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network
Opp-002596,Acct-000296,5 - Accepted,true,true,2/7/17,24,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network
Opp-002597,Acct-000446,3 - Committed,false,false,1/10/17,36,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365959,Atlanta,1455 Flat Shoals Rd SE,Conyers,GA,30013,89625.04,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365962,Atlanta,2510 Highway 138 NE,Conyers,GA,30013,83726.9,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365963,Atlanta,700 Honey Creek Rd SE,Conyers,GA,30094,93035.45,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365956,Atlanta,596 Oglesby Bridge Rd SE,Conyers,GA,30094,99577.43,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365964,Atlanta,2930 Highway 20 NE,Conyers,GA,30012,66970.13,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365965,Atlanta,3205 Underwood Rd SE,Conyers,GA,30013,97524.96,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365966,Atlanta,2800 Avalon Pkwy,Conyers,GA,30013,95436.8,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365960,Atlanta,2400 Granade Rd SW,Conyers,GA,30094,79742.38,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365967,Atlanta,960 Pine St NE,Conyers,GA,30012,75974.82,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365968,Atlanta,1174 Bulldog Cir NE,Conyers,GA,30012,77342.06,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365969,Atlanta,3551 Underwood Rd SE,Conyers,GA,30013,99410.31,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365970,Atlanta,1300 McWilliams Rd SW,Conyers,GA,30094,68851.79,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365971,Atlanta,1821 Walker Rd SW,Conyers,GA,30094,80833.42,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365972,Atlanta,3375 E Fairview Rd SW,Stockbridge,GA,30281,80001.47,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-365973,Atlanta,3343 E Fairview Rd SW,Stockbridge,GA,30281,80229.73,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511645,Atlanta,1013 Rosser St NW,Conyers,GA,30012,,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511646,Atlanta,335 Sigman Rd NW,Conyers,GA,30012,,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511647,Atlanta,2533 Stanton Rd SE,Conyers,GA,30094,,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511648,Atlanta,930 Rowland Rd NE,Conyers,GA,30012,,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511649,Atlanta,1064 Culpepper Dr SW,Conyers,GA,30094,,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511650,Atlanta,954 N Main St NW,Conyers,GA,30012,,Not on Zayo Network
Opp-002598,Acct-001287,Closed - Lost,true,false,1/10/17,,,New Service,Dark Fiber - Metro,Bldg-511651,Atlanta,1250 S Main St NE,Conyers,GA,30012,,Not on Zayo Network
Opp-002599,Acct-000817,1 - Working,false,false,2/7/17,,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
Opp-002600,Acct-000401,1 - Working,false,false,2/7/17,,,New Service,Ethernet,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
Opp-002601,Acct-000553,1 - Working,false,false,1/10/17,36,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
